household_id,person_id,sample_weight,province,age_group,gender,marital_status,after_tax_income,household_size,household_composition,household_maj_income_flag,after_tax_low_income_flag,before_tax_low_income_flag,after_tax_below_lim_flag,disposable_income_below_mbm_flag,ownership_of_dwelling,monthly_mortgage_payment,monthly_condo_fee,monthly_rent,rent_subsidy_flag,core_housing_need_indicator,adult_food_security_status,child_food_security_status,household_food_security_status,atinc35,total_household_costs,affordable_housing_flag,income_bracket,housing_costs_flag
14733,1473301,105.7526,Nova Scotia,65 to 69 years,Male,Common-law,52990.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1545.7183,0.0,Yes,40k - 60k,House paid in full
14734,1473402,137.2061,Nova Scotia,55 to 59 years,Male,Married,54980.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1603.7666000000002,0.0,Yes,40k - 60k,House paid in full
14737,1473701,152.7096,Nova Scotia,70 years and over,Male,Married,36695.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1070.39315,0.0,Yes,< 40k,House paid in full
14750,1475001,113.0091,Nova Scotia,30 to 34 years,Female,Single (never married),33510.0,2,Two or more person household/One economic family,Yes,No,No,Yes,No,Not owned by a member of the household,,,600.0,No,In core housing need,Marginally food insecure,Moderately food insecure,Moderately food insecure,977.4867,600.0,Yes,< 40k,< $800/month
14772,1477202,467.7623,Nova Scotia,25 to 29 years,Female,Single (never married),18000.0,5,Two or more person household/Two or more economic families,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,1000.0,Not stated,In core housing need,Marginally food insecure,Marginally food insecure,Marginally food insecure,525.0600000000001,1000.0,No,< 40k,$800 - $1600 /month
14777,1477701,146.7803,Nova Scotia,50 to 54 years,Male,Married,20475.0,2,Two or more person household/One economic family,Yes,No,Yes,Yes,Yes,Owned by a member of the household,300.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,597.25575,300.0,Yes,< 40k,< $800/month
14787,1478701,112.6782,Nova Scotia,55 to 59 years,Male,Single (never married),16835.0,1,One person household,Yes,No,Yes,Yes,Yes,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,491.07695,0.0,Yes,< 40k,House paid in full
14849,1484902,112.9508,Nova Scotia,50 to 54 years,Male,Married,66160.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,800.0,No,Valid skip,Food secure,Food secure,Food secure,1929.8872000000001,800.0,Yes,60k - 80k,$800 - $1600 /month
14858,1485802,203.516,Nova Scotia,45 to 49 years,Male,"Separated, divorced or widowed",95470.0,3,Two or more person household/Two or more economic families,Yes,No,No,No,No,Owned by a member of the household,700.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,2784.8599,700.0,Yes,80k - 100k,< $800/month
14882,1488201,202.2689,Nova Scotia,70 years and over,Male,Married,66735.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1946.6599500000002,0.0,Yes,60k - 80k,House paid in full
14907,1490702,188.8413,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",20125.0,2,Two or more person household/One economic family,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,500.0,Not stated,Valid skip,Food secure,Valid skip,Food secure,587.04625,500.0,Yes,< 40k,< $800/month
14916,1491601,117.0338,Nova Scotia,30 to 34 years,Female,Not stated,74860.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,600.0,Not stated,Valid skip,Food secure,Food secure,Food secure,2183.6662,600.0,Yes,60k - 80k,< $800/month
14932,1493202,124.8371,Nova Scotia,30 to 34 years,Male,Married,53410.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1200.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1557.9697,1200.0,Yes,40k - 60k,$800 - $1600 /month
14939,1493901,135.4761,Nova Scotia,40 to 44 years,Female,Not stated,60380.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1500.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1761.2846000000002,1500.0,Yes,60k - 80k,$800 - $1600 /month
14944,1494401,132.5776,Nova Scotia,65 to 69 years,Male,Married,20225.0,2,Two or more person household/One economic family,Yes,No,No,Yes,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,589.96325,0.0,Yes,< 40k,House paid in full
14962,1496202,140.6221,Nova Scotia,65 to 69 years,Male,Married,40400.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1178.468,0.0,Yes,40k - 60k,House paid in full
14985,1498502,210.5496,Nova Scotia,30 to 34 years,Male,Married,73280.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,800.0,,,Valid skip,Not in core housing need,Food secure,Marginally food insecure,Marginally food insecure,2137.5776,800.0,Yes,60k - 80k,$800 - $1600 /month
15002,1500202,212.6845,Nova Scotia,50 to 54 years,Female,Common-law,13000.0,4,Two or more person household/One economic family,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,1900.0,Not stated,Valid skip,Food secure,Food secure,Food secure,379.21000000000004,1900.0,No,< 40k,$1600 - $2400 /month
15041,1504102,149.68,Nova Scotia,70 years and over,Male,Married,21200.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,618.404,0.0,Yes,< 40k,House paid in full
15116,1511602,216.2409,Nova Scotia,30 to 34 years,Female,Married,77560.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,2262.4252,1100.0,Yes,60k - 80k,$800 - $1600 /month
15139,1513901,100.7695,Nova Scotia,25 to 29 years,Female,Single (never married),14925.0,2,Two or more person household/One economic family,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,200.0,Not stated,Valid skip,Food secure,Food secure,Food secure,435.36225,200.0,Yes,< 40k,< $800/month
15153,1515301,305.2933,Nova Scotia,40 to 44 years,Male,Single (never married),3640.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Owned by a member of the household,1900.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,106.17880000000001,1900.0,No,< 40k,$1600 - $2400 /month
15191,1519101,123.5848,Nova Scotia,70 years and over,Male,"Separated, divorced or widowed",30085.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,877.5794500000001,0.0,Yes,< 40k,House paid in full
15197,1519701,237.3855,Nova Scotia,40 to 44 years,Male,Married,62240.0,6,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1815.5408,0.0,Yes,60k - 80k,House paid in full
15202,1520201,169.3789,Nova Scotia,60 to 64 years,Male,Married,33175.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,700.0,,,Valid skip,Valid skip,Marginally food insecure,Valid skip,Marginally food insecure,967.7147500000001,700.0,Yes,< 40k,< $800/month
15208,1520802,152.8615,Nova Scotia,50 to 54 years,Female,Married,103140.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,800.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,3008.5938,800.0,Yes,100k - 200k,$800 - $1600 /month
15210,1521001,218.5197,Nova Scotia,60 to 64 years,Male,"Separated, divorced or widowed",37990.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,700.0,No,Not in core housing need,Marginally food insecure,Valid skip,Marginally food insecure,1108.1683,700.0,Yes,< 40k,< $800/month
15214,1521402,145.5139,Nova Scotia,65 to 69 years,Male,Common-law,69230.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,2019.4391,0.0,Yes,60k - 80k,House paid in full
15217,1521701,183.3044,Nova Scotia,30 to 34 years,Female,Single (never married),49550.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,1000.0,No,Valid skip,Moderately food insecure,Valid skip,Moderately food insecure,1445.3735000000001,1000.0,Yes,40k - 60k,$800 - $1600 /month
15226,1522602,130.231,Nova Scotia,70 years and over,Male,Married,23150.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,675.2855000000001,0.0,Yes,< 40k,House paid in full
15230,1523002,81.2254,Nova Scotia,35 to 39 years,Male,Married,159660.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1500.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,4657.282200000001,1500.0,Yes,100k - 200k,$800 - $1600 /month
15303,1530301,163.4319,Nova Scotia,70 years and over,Male,Married,31920.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,931.1064,500.0,Yes,< 40k,< $800/month
15309,1530901,149.122,Nova Scotia,70 years and over,Male,"Separated, divorced or widowed",33235.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,600.0,No,Not in core housing need,Food secure,Valid skip,Food secure,969.46495,600.0,Yes,< 40k,< $800/month
15314,1531402,160.2967,Nova Scotia,50 to 54 years,Male,Married,59940.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1200.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1748.4498,1200.0,Yes,40k - 60k,$800 - $1600 /month
15315,1531501,199.9924,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",36960.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1078.1232,0.0,Yes,< 40k,House paid in full
15323,1532302,303.6958,Nova Scotia,40 to 44 years,Male,Common-law,31745.0,2,Two or more person household/One economic family,Yes,No,No,Yes,Yes,Owned by a member of the household,900.0,,,Valid skip,In core housing need,Food secure,Valid skip,Food secure,926.00165,900.0,Yes,< 40k,$800 - $1600 /month
15341,1534102,298.793,Nova Scotia,30 to 34 years,Male,Single (never married),37370.0,2,Two or more person household/Two or more economic families,Yes,No,No,No,No,Not owned by a member of the household,,,900.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1090.0829,900.0,Yes,< 40k,$800 - $1600 /month
15359,1535901,180.0123,Nova Scotia,60 to 64 years,Male,Married,58150.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1696.2355,1100.0,Yes,40k - 60k,$800 - $1600 /month
15371,1537101,130.3512,Nova Scotia,65 to 69 years,Female,"Separated, divorced or widowed",43320.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,600.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1263.6444000000001,600.0,Yes,40k - 60k,< $800/month
15386,1538601,102.3622,Nova Scotia,35 to 39 years,Male,Married,45580.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,800.0,,,Valid skip,Valid skip,Moderately food insecure,Valid skip,Moderately food insecure,1329.5686,800.0,Yes,40k - 60k,$800 - $1600 /month
15395,1539501,280.4099,Nova Scotia,30 to 34 years,Female,Single (never married),45750.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,1000.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1334.5275000000001,1000.0,Yes,40k - 60k,$800 - $1600 /month
15397,1539701,222.457,Nova Scotia,60 to 64 years,Male,Married,17250.0,2,Two or more person household/One economic family,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,1600.0,No,Valid skip,Food secure,Valid skip,Food secure,503.1825,1600.0,No,< 40k,$1600 - $2400 /month
15421,1542102,305.3345,Nova Scotia,40 to 44 years,Male,Married,32695.0,5,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,300.0,,,Valid skip,Valid skip,Moderately food insecure,Moderately food insecure,Moderately food insecure,953.71315,300.0,Yes,< 40k,< $800/month
15424,1542402,254.7012,Nova Scotia,55 to 59 years,Male,Common-law,166775.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,2900.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,4864.82675,2900.0,Yes,100k - 200k,> $2400 /month
15426,1542602,158.1301,Nova Scotia,55 to 59 years,Female,Married,14175.0,2,Two or more person household/One economic family,Yes,No,Yes,Yes,Yes,Not owned by a member of the household,,,600.0,No,Not in core housing need,Food secure,Valid skip,Food secure,413.48475,600.0,No,< 40k,< $800/month
15432,1543201,146.8954,Nova Scotia,65 to 69 years,Female,"Separated, divorced or widowed",20200.0,1,One person household,Yes,No,No,Yes,Yes,Not owned by a member of the household,,,0.0,Not stated,Valid skip,Food secure,Valid skip,Food secure,589.234,0.0,Yes,< 40k,House paid in full
15438,1543801,253.3715,Nova Scotia,30 to 34 years,Male,Single (never married),49450.0,2,Two or more person household/Two or more economic families,Yes,No,No,No,No,Not owned by a member of the household,,,1200.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1442.4565,1200.0,Yes,40k - 60k,$800 - $1600 /month
15443,1544306,265.8755,Nova Scotia,25 to 29 years,Female,Common-law,46865.0,6,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Marginally food insecure,Food secure,Marginally food insecure,1367.05205,0.0,Yes,40k - 60k,House paid in full
15464,1546401,144.2011,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",24450.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,713.2065,0.0,Yes,< 40k,House paid in full
15500,1550001,124.3892,Nova Scotia,60 to 64 years,Female,"Separated, divorced or widowed",42420.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1237.3914,0.0,Yes,40k - 60k,House paid in full
15504,1550401,84.0451,Nova Scotia,35 to 39 years,Male,"Separated, divorced or widowed",53425.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,800.0,,,Valid skip,Not in core housing need,Severely food insecure,Valid skip,Severely food insecure,1558.40725,800.0,Yes,40k - 60k,$800 - $1600 /month
15523,1552301,203.112,Nova Scotia,25 to 29 years,Female,Not stated,72470.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1300.0,,,Valid skip,Not in core housing need,Marginally food insecure,Valid skip,Marginally food insecure,2113.9499,1300.0,Yes,60k - 80k,$800 - $1600 /month
